,timezone,tweet,hashtags,photos,retweets_count,replies_count,video,place
4008,-3.0,"o helicóptero chegou atirando do nada, com a rua cheio de moradores e crianças brincando. sequer houve, antes, tiros efetuados pelo tráfico no helicóptero. a justificativa é mais errada ainda: uma perícia no corpo de um homem encontrado esfaqueado numa casa daqui.",[],[],0.0,0.0,0.0,
4009,-3.0,"senhor doutor, os feminicídios aumentaram absurdamente, os pretos, pobres e gays continuam sendo dizimados! o exército abate músico com 200 tiros, um governador alveja sua população de dentro de um helicóptero. queiroz e adélio bispo estão sumidos! você não tem mais nada a dizer?",[],[],0.0,0.0,0.0,
4010,-3.0,"senhor parlamentar, o povo quer emprego e salários dignos, educação e saúde plenas, policias e forças armadas justas (sem ter medo de ser alvejado pelo governador de um helicóptero ou de tomar 200 tiros, enquanto está no carro com a família). o povo quer comer e morar! e aí?",[],[],0.0,0.0,0.0,
4011,-3.0,@wilsonwitzel @jairbolsonaro quando vocês vão entender que a segurança pública vai muito além do que botar um sniper ponderado em um helicóptero dando tiro avanço dentro de uma comunidade ou entrar nos becos da favela atirando em qualquer um pra depois ver quem é quem????????????,[],[],2.0,0.0,0.0,
4012,-3.0,"o que chegou aos nossos ouvidos lá dentro, e em alguns lugares na internet, e de que, eles foram fazer uma perícia do corpo de uma pessoa que havia morrido mais cedo dentro de casa, lá! se for isso mesmo, precisava chegar um helicóptero dando tiros? 👇",[],[],0.0,1.0,0.0,
4013,-3.0,"de repente, ouvimos um helicóptero e em seguida uma rajada de tiros. corremos pra se esconder  no redes. quando vimos, era a core atirando. não teve nenhum tiro da parte dos traficantes antes disso. porque como eles sempre dizem: ""eles começaram!"". 👇",[],[],0.0,1.0,0.0,
4014,-3.0,"atirar com a bazuca de novo, fazer exame de fezes, deu hiv positivo, brincar no parquinho, arrumar o capacete, parapente desceu, andar de moto, soldado atirou, ó o helicóptero no céu, tiro de canhão, paraquedas no chão, roupas gays, olha quanto cavalo, mulher espadachim,",[],[],0.0,1.0,0.0,
4015,-3.0,"levar o garoto pra atravessar o rio, levantar bambu taquara, espada justiceiramente dê-me a visão além do alcance, thunder thundercats ooooooooo, brincar de tarzan, helicóptero caiu, lutar na guerra, tiro de canhão antigo, da uma rodadinha, fazer fila, se jogar no chão,",[],[],0.0,1.0,0.0,
4016,-3.0,"nunca vi helicóptero por aqui não,só tiro de vez em quando.o preconceito com o rio kkkkkk  https://twitter.com/milastruck/status/1128064540892123138 …",[],[],0.0,0.0,0.0,
4017,-3.0,ainda vai morrer tanta gente com esses tiros vindo do helicóptero   e ainda tem gente aplaudindo o governador 😤,[],[],0.0,0.0,0.0,
4018,-3.0,"obrigada! o caos provocado pelo tiros vindos do helicóptero e dos caveirões já acabaram por aqui (pelo menos hj) e os moradores já estão andando nas ruas. não ouço mais, mas sigo com medo.",[],[],0.0,0.0,0.0,
4019,-3.0,pergunta lá se eles já tiveram que parar de ter aula pq tavam dando tiro de helicóptero de cima pra baixo no colégio deles  https://twitter.com/marcelafirpo/status/1126869100511338496 …,[],[],0.0,0.0,0.0,
4020,-3.0,"o senhor devia fazer uma visita ao rio de janeiro, é o maior número de mortos pela polícia desde que se começou a contar essas ocorrências. inclusive lá o governador vai junto no helicóptero dando tiro nos bairros mais pobres. é errado isso, né?",[],[],1.0,0.0,0.0,
4021,-3.0,"""meu deus, na hora da saída das crianças"": tiros vindos de helicóptero durante ação policial voltaram a assustar moradores da #maré nesta segunda-feira (13). há 1 semana, operação com helicóptero terminou com 8 mortos na região.  https://extra.globo.com/casos-de-policia/tiroteio-assusta-moradores-do-complexo-da-mare-23662287.html … #tirosrj #fogocruzadorj pic.twitter.com/qa0npayws1","['#maré', '#tirosrj', '#fogocruzadorj']",[],17.0,5.0,1.0,
4022,-3.0,operação policial no complexo da maré com apoio de helicóptero hoje a tarde. relatos de muitos tiros.  #operação #pmerj #políciacivil pic.twitter.com/lkreohyv6b,"['#operação', '#pmerj', '#políciacivil']",['https://pbs.twimg.com/media/D6ecpHSWsAEyN2S.jpg'],0.0,0.0,0.0,
4023,-3.0,"um helicóptero está dando tiros de cima pra baixo aqui pro lado da nova holanda, rubens vaz e parque união. está tendo uma correria enorme aqui. o caveirão também está nas ruas. por favor, se protejam em casas, lojas e instituições. não fiquem na rua!",[],[],1.0,0.0,0.0,
4024,-3.0,como aquele que sai de helicóptero atirando em tenda religiosa ou como o exército matando país de família com  270 tiros?,[],[],0.0,0.0,0.0,
4025,-3.0,mais um dia helicóptero da polícia dando tiro na maré,[],[],0.0,1.0,0.0,
4026,-3.0,#alerta #segurançapública caveirão voador fazendo voos rasantes e disparando a esmo neste momento na nova holanda e parque união. moradores e alunos dos preparatórios ouvem os tiros e o som do helicóptero que sobrevoa inclusive em cima do prédio central da redes #moradornãoéalvo – at redes de desenvolvimento da maré,"['#alerta', '#segurançapública', '#moradornãoéalvo']",[],18.0,1.0,0.0,Redes de Desenvolvimento da Maré
4027,-3.0,"tiro de cima do helicóptero, covardia",[],[],0.0,1.0,0.0,
4028,-3.0,"eu na fila da lotérica, do nada ouço 1 tiro, 3 caveirões e 1 helicóptero entrando na favela, todos correndo apavorados e só passava na minha mente, será que é hj que vou morrer?",[],[],0.0,2.0,0.0,
4029,-3.0,muito. o helicóptero ainda está sobrevoando e os caveirões estão nas ruas. várias trocas de tiros.,[],[],0.0,0.0,0.0,
4030,-3.0,na boa muito tiro!! pra quê tudo isso meu deus 💔😭 3 blindados e helicóptero.  é só jesus pra nos guardar.,[],[],0.0,1.0,0.0,
4031,-3.0,"paz na n.h, os cara tá dando tiro do helicóptero 😠",[],[],0.0,0.0,0.0,
4032,-3.0,"o helicóptero atirando, troca de tiros na hora que as crianças estão saindo do colégio, pessoas voltando do trabalho  caralho",[],[],0.0,1.0,0.0,
4033,-3.0,"é porque, na sua casa, cê não tá correndo perigo de tomar um tiro vindo do helicóptero não é? entrou no twitter só pra comentar merda, não é? me poupe!",[],[],0.0,0.0,0.0,
4034,-3.0,"trabalho próximo a maré, muitos tiros, fogos e helicóptero.",[],[],0.0,1.0,0.0,
4035,-3.0,"isto é está ao lado dos  bandidos como a globo, oab, pt/psol/pcb. quem vê de perto um helicóptero  da pm pode enxergar as marcas dos tiros  na fuselagem, que eles recebem. ao revidar e dar proteção aos colegas em terra, pms são taxados  de criminosos !   https://istoe.com.br/os-snipers-criminosos-de-witzel/#.xnep59j-pls.whatsapp … pic.twitter.com/k6l12duyub",[],['https://pbs.twimg.com/media/D6eIj3jWAAIqoCK.jpg'],7.0,1.0,0.0,
4036,-3.0,"aqui na nova holanda o bagulho ta doido , helicóptero dando tiro em geral mané jkkkkkk",[],[],1.0,0.0,0.0,
4037,-3.0,"mds.. smp escuto tiros dq de casa mas como hj, nunca tinha visto o helicóptero atirando pra baixo",[],[],0.0,0.0,0.0,
4038,-3.0,"nova holanda e parque união complexo da maré , muitos tiros helicóptero sobrevoando  pic.twitter.com/03knmrutcx",[],[],4.0,1.0,1.0,
4039,-3.0,"cê tá em casa, amiga? eles estão atirando por aqui. o caveirão está nas ruas e estão a pé também. eu ouvi o tiro de helicóptero no asfalto...de novo. eu odeio esse som, amiga. eu tô aflita por causa do meu pai e do meu irmão que estão fora de casa.  minha cabeça dói tanto...",[],[],0.0,2.0,0.0,
4040,-3.0,"helicóptero na favela, dando tiro de cima pra baixo, só mais um dia normal",[],[],3.0,0.0,0.0,
4041,-3.0,"o cuidado do estado com qum é de área periférica é 0.  horário que crianças saem da escola e tem helicóptero da polícia sobrevoando a favela dando tiro nas ruas, sem nem querer saber quem tá nas ruas, quem vai ser atingido, se é inocente ou não  que desgoto e ódio",[],[],0.0,1.0,0.0,
4042,-3.0,"mais um dia, mais um dia no horário de crianças transitando na rua, horário de saída de creche, escola, mais um dia helicóptero sobrevoando dando tiros pra baixo mais um dia comum dentro da favela, o que não era pra ser. triste, ainda há quem diga que o choro é livre!",[],[],1.0,0.0,0.0,
4043,-3.0,como eu odeio ouvir o som do helicóptero sobrevoando. odeio o som dos tiros. odeio o som do caveirão chegando. odeio.,[],[],4.0,0.0,0.0,
4044,-3.0,foda que 1 minuto tu ta na paz na sua casa e em outro tem uma porra de um helicóptero voando baixo encima da sua casa mandando tiro. foda viver nessa guerra,[],[],1.0,0.0,0.0,
4045,-3.0,"helicóptero sobrevoando a favela e tacando tiro pra baixo dnv, na saída da escola.",[],[],0.0,0.0,0.0,
4046,-3.0,"to ouvindo aqui do fundão, helicóptero dando tiro p crl, daq da pra ver",[],[],1.0,1.0,0.0,
4047,-3.0,só dava pra escutar o helicóptero e os tiros do nada,[],[],0.0,1.0,0.0,
4048,-3.0,"quero ver o dia em que surgir uma noticia de helicóptero dando tiro em predio da zona sul, nunca terá  vida de playboy vale mais que a nossa para eles",[],[],1.0,0.0,0.0,
4049,-3.0,"muito vacilação da tiro do helicóptero namoral, muita covardia",[],[],1.0,0.0,0.0,
4050,-3.0,"tiros da pm vindo do helicóptero, pq até então não tinha nada  https://twitter.com/fogocruzadoapp/status/1128009248145854466 …",[],[],0.0,0.0,0.0,
4051,-3.0,"helicóptero tá dando varios tiros p baixo aqui na rua,cheio de morador... covardia",[],[],2.0,0.0,0.0,
4052,-3.0,"⚠ amizades da maré!  um helicóptero está dando tiros de cima pra baixo aqui pro lado da nova holanda, rubens vaz e parque união. está tendo uma correria enorme aqui. o caveirão também está nas ruas. por favor, se protejam em casas, lojas e instituições. não fiquem na rua!",[],[],84.0,7.0,0.0,
4053,-3.0,"meus deus q sufoco, helicóptero dando muito tiro pra baixo a essa hora caraaaa #marepedepaz",['#marepedepaz'],[],0.0,0.0,0.0,
4054,-3.0,helicóptero da civil passou na minha frente... no sexto andar. tiro deve estar comendo na maré.,[],[],0.0,0.0,0.0,
4055,-3.0,"helicóptero dando tiro na maior covardia, cheio de criança na rua 😡😡😡😡",[],[],2.0,0.0,0.0,
4056,-3.0,"""dede, desce que o helicóptero está dando tiro""   me deixa no quarto eu quero morrer",[],[],0.0,0.0,0.0,
4057,-3.0,tão dando mt tiro de cima do helicóptero,[],[],0.0,0.0,0.0,
4058,-3.0,"qual foi do helicóptero, já brotou dando tiro mané",[],[],2.0,1.0,0.0,
4059,-3.0,"mano, helicóptero veio voando baixinho e dando tiro pra baixo do nada",[],[],1.0,0.0,0.0,
4060,-3.0,"isso é livramento,porraaa faz 10 minutos q eu cheguei c a thalia da escola,pqp, helicóptero da tiro pra baixo cara q isso",[],[],1.0,2.0,0.0,
4061,-3.0,"caralho,helicóptero passou dando tiro",[],[],0.0,0.0,0.0,
4062,-3.0,"#estudioi hj tinha um professor lacrador comentando a apreensão de cocaína e falou em td, dos tiros do helicóptero, regular o comércio de drogas, menos em aumentar a punição para quem trafica ou usa drogas kkkk, patético.",['#estudioi'],[],0.0,0.0,0.0,
4063,-3.0,"e barulho de tiro e de helicóptero que chega causando terror, mais uma bala perdida que acerta o morador🎵🎶 🤬 👮‍♂️💥🔫",[],[],0.0,0.0,0.0,
4064,-3.0,angra dos reis bairro lambicada bope recebido a tiros maior salseiro tino lá só com helicóptero  https://www.instagram.com/tinojunior/  pic.twitter.com/wspn76mioa,[],[],0.0,0.0,1.0,
4065,-3.0,"não existe liberdade enquanto nas áreas carentes terem brancos de helicóptero dando tiro em uma população preta, só mudaram coroas por faixas.",[],[],1.0,0.0,0.0,
4066,-3.0,despertador de pobre ou é helicóptero ou é tiro pqp 🤦🏻‍♀️,[],[],1.0,0.0,0.0,
4067,-3.0,"vexame foi à angra, andou de helicóptero -disparos de tiros- hospedagem no fasano e depois a bala comeu por ação dos traficantes.",[],[],0.0,0.0,0.0,
4068,-3.0,"se trocar o dragão por um helicóptero e o dracarys por tiros, o witzel é praticamente a daenerys do rio de janeiro, né? dracarys primeiro, perguntar depois.",[],[],2.0,0.0,0.0,
4069,-3.0,"verdade né, terrível os militares dando 80 tiros no carro de um inocente ahh, isso foi no brasil terrível um helicóptero atirando a esmo na favela acertando até escolas ahh, essa também foi no brasil",[],[],0.0,0.0,0.0,
4070,-3.0,prefeito de angra estava com witzel em helicóptero durante tiros na tenda  https://angranews.com.br/prefeito-de-angra-estava-com-witzel-em-helicoptero-durante-tiros-na-tenda/ … pic.twitter.com/wpuizkdhu9,[],['https://pbs.twimg.com/media/D6chFYGXoAAEpNu.png'],0.0,0.0,0.0,
4071,-3.0,"os verme invade a favela e os moradores ficam todos assustados ... é barulho de tiro e de helicóptero que chega botando terror, mais uma bala perdida que acerta um morador 😞",[],[],1.0,0.0,0.0,
4072,-3.0,"é barulho de tiro e de helicóptero que chega botando terror, mais uma bala perdida que acerta o morador ...🎶😪👎",[],[],0.0,0.0,0.0,
4073,-3.0,"vou te dizer quantas vezes uma família de ricos e brancos foi atacada pela polícia com 84 tiros; vou te dizer quantas vezes aquela escola em icaraí com campinho de futebol teve que botar uma placa no telhado avisando que era uma escola, pra o helicóptero+",[],[],0.0,1.0,0.0,
4074,-3.0,"o cara tá com um calibre escomunal, mira telescópica e com requinte de tiro traçante, o que mais precisa para ser abatido a primeira vista. isso derruba helicóptero que nem passarinho.",[],[],3.0,1.0,0.0,
4075,-3.0,"o brasil hoje vive uma nova realidade. uma briga de trânsito que resulta em morte e uma família perde um pai. o presidente faz arminha com a mão e acredita em “cidadão de bem” armado. um governador que, do alto de um helicóptero, assiste tiros em favelas. tirem as conclusões...  https://twitter.com/uol/status/1127708404162727936 …",[],[],6.0,6.0,0.0,
4076,-3.0,tiros do helicóptero: ação de witzel com atiradores desrespeitou normas impostas pela justiça  https://limpinhoecheiroso.com/2019/05/12/tiros-do-helicoptero-acao-de-witzel-com-atiradores-desrespeitou-normas-impostas-pela-justica/ … via @miguelbbargas,[],[],0.0,0.0,0.0,
4077,-3.0,grande governo: escola do rio usa placa no teto para evitar ser alvo da polícia em tiros de helicóptero.  https://www1.folha.uol.com.br/cotidiano/2019/05/escola-do-rio-usa-placa-para-evitar-ser-alvo-de-tiros.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw …,[],[],0.0,0.0,0.0,
4078,-3.0,"pessoal dos morros e comunidades que votaram no mito e no witzel: quando o helicóptero com o ""governador-rambo"", passar para fazer tiro ao alvo passar na sua comunidade, imediatamente faça arminha com a mão para te identificarem como ""cidadão de bem"".",[],[],1.0,0.0,0.0,
4079,-3.0,"pra entender melhor, traficante da tiro em helicóptero e a polícia tem que revidar.   uma pena não pegar no meio da testa de quem atirou de baixo pra cima  https://twitter.com/welblck/status/1126860934897700865 …",[],[],0.0,0.0,0.0,
4080,-3.0,é só esse joão doria dar uma volta de helicóptero dando tiro de fuzil em algumas tendas evangélicas que esse senhor reforma o autódromo de interlagos é coloca o nome de queiroz o maior vendedor de carros do mundo,[],[],0.0,0.0,0.0,
4081,-3.0,primeiro eu tava numa estação de metrô q parecia muito ser a pavuna e o dia era ensolarado e do nada ficou tudo cinza ai escutei uns barulhos de helicóptero e muito tiro,[],[],0.0,1.0,0.0,
4082,-3.0,tiros do helicóptero: ação de witzel com atiradores desrespeitou normas impostas pela justiça  https://limpinhoecheiroso.com/2019/05/12/tiros-do-helicoptero-acao-de-witzel-com-atiradores-desrespeitou-normas-impostas-pela-justica/ … via @miguelbbargas,[],[],0.0,0.0,0.0,
4083,-3.0,tiros do helicóptero: ação de witzel com atiradores desrespeitou normas impostas pela justiça. tiros só podem ser dados de helicópteros quando forem “estritamente necessários” e com o objetivo de “proteger vidas”. não é...  https://www.facebook.com/jokafi/posts/10214650965490670 …,[],[],0.0,0.0,0.0,
4084,-3.0,o witzel também não. só vai dar tiro de helicóptero.,[],[],0.0,0.0,0.0,
4085,-3.0,tiros do helicóptero: ação de witzel com atiradores desrespeitou normas impostas pela justiça  http://limpinhoecheiroso.com/2019/05/12/tiros-do-helicoptero-acao-de-witzel-com-atiradores-desrespeitou-normas-impostas-pela-justica/ … pic.twitter.com/9rmzg7endh,[],['https://pbs.twimg.com/media/D6XYxjMXoAA8rMv.jpg'],0.0,1.0,0.0,
4086,-3.0,"não estou nem aí para os bandidos. o problema é que político não vai ficar na linha descendente de tiro. helicóptero não vai estar sempre no ar. sim, temos que ter uma resposta dura aos traficantes, mas do jeito que está só o político ganha. sua única política 😭😭🇧🇷🇧🇷  https://twitter.com/felipedalmolin2/status/1127450282475106309 …",[],[],0.0,1.0,0.0,
4087,-3.0,o senhor sabe o que é democracia? talvez nem soubesse que tinha uma comissão de direitos humanos na alerj. convida a onu e oea para passear de helicóptero com você dando tiro em tenda evangélica.,[],[],0.0,0.0,0.0,
4088,-3.0,"teve que um helicóptero da pm dar tiros pra vcs perceberem que o rio virou um bang bang? eu moro no interior de sp e sei que aí barulho de tiro faz parte do dia dia. me parece muita hipocrisia e idgnacao seletiva, lembrando que presto toda solidariedade as crianças inocentes.",[],[],0.0,0.0,0.0,
4089,-3.0,e tiros de helicóptero.,[],[],0.0,0.0,0.0,
4090,-3.0,alguma coisa muito errada está acontecendo com esse país essas imagens viralizaram no mesmo dia em que uma operação da polícia civil na favela deixou oito mortos.  os tiros foram disparados por agentes dentro de um helicóptero.  https://catracalivre.com.br/cidadania/escola-nao-atire-diz-placa-no-telhado-de-projeto-na-mare/?fbclid=iwar228iowqwtrh2fbmvnddax4cytigpoosshbhi1fhrqgq0dlrm0k1rf5p9e …,[],[],0.0,0.0,0.0,
4091,-3.0,"governos tirânicos? e seu bolsolixo, você chama do que? 200 tiros no carro de um cidadão. um governador atirando contra civis de um helicóptero. bolsolixo dizendo que vai dar licença para matar pessoas que invadirem propriedades.. e a venezuela é tirânica?",[],[],0.0,0.0,0.0,
4092,-3.0,"@nexojornal durma com essa - ad: governador do rio e tiros. fi: como nós conseguimos nos rebaixar tanto a ponto de eleger um idiota para, a bordo de um helicóptero, achar que está na guerra do vietnã dos filmes da década de 1980? como dormir com essa?   https://open.spotify.com/episode/2mu01icjrztygpfh4y3zo5?si=iywwvjkrrgwisu0wt1vw1w …",[],[],0.0,1.0,0.0,
4093,-3.0,"é pq a polícia entra na favela de helicóptero atirando para baixo, muita das vezes sem direção, podendo atingir crianças que estão nessa escola q fica na periferia. agr imagine vc estudar podendo tomar um tiro a qualquer momento",[],[],0.0,1.0,0.0,
4094,-3.0,achei tão bonito o tio fernando jordão dando tiro do helicóptero mas depois fiquei preocupado em como os parentes dele vão se drogar agr poxa,[],[],0.0,1.0,0.0,
4095,-3.0,então pergunte a quem mora lá se querem levar tiros de helicóptero.,[],[],0.0,1.0,0.0,
4096,-3.0,"a quantidade de gnt falando sem saber, nunca viram o helicóptero da polícia voando e dando rajada de tiro pra baixo na favela  https://twitter.com/flamengoantifa/status/1126814823403204608 …",[],[],0.0,0.0,0.0,
4097,-3.0,a que ponto chegamos. governador do rio de janeiro sobrevoando comunidade de helicóptero dando tiros na população pobre....,[],[],0.0,0.0,0.0,
4098,-3.0,"ainnnnn o witzel ta assustando as pessoas com helicóptero sobrevoando e atirando no rio ,ahhh toma vergonha globo ,é so não sair com ar 15 e ak 47 na mão nas ruas que ninguém leva tiro na testa !",[],[],0.0,0.0,0.0,
4099,-3.0,"“escola, não atire”: é o que diz em uma placa no telhado da escola uerê, complexo da maré, rio. ela está lá desde 2016, quando a instituição foi atingida por tiros oriundos de um helicóptero durante operação da polícia militar. mas veio à tona nessa semana. a que ponto chegamos?  pic.twitter.com/05hnarcg03",[],['https://pbs.twimg.com/media/D6Tro-uWsAAtgGl.png'],77.0,9.0,0.0,
4100,-3.0,sair de helicóptero  dando tiro a esmo está  certo????.,[],[],0.0,0.0,0.0,
4101,-3.0,"danielle antunes ribeiro a deputada denunciou witzel à onu por fazer tiro ao alvo em helicóptero. agora witzel pede sua cabeça. se algo acontecer à deputada, já sabemos muito bem de quem suspeitar. que tempos! - como um sujeito psicótico como esse...  https://www.facebook.com/glaucia.pimentel1/posts/10215970873402521 …",[],[],0.0,0.0,0.0,
4102,-3.0,olha só na porra do nível que a gente chegou! uma escola tendo que informar no seu telhado do que se trata para não ser alvo de tiro dado de helicóptero por governador que acha que é o rambo! vtnc...  https://twitter.com/flamengoantifa/status/1126814823403204608 …,[],[],0.0,0.0,0.0,
4103,-3.0,"nao temos pena de morte no brasil. estado não pode matar! o q o governador está fazendo é  crime contra a humanidade. não é questão de defender bandido, é atirar a esmo em áreas pobres. extermínio. no leblon tá cheio de bandido e não passa helicóptero dando tiro no bairro.",[],[],0.0,1.0,0.0,
4104,-3.0,"governador witzel avisou, do helicóptero 🚁, que iria acabar com a bagunça! tinha muita algazarra no pátio do colégio na favela da maré e alunos fugiram da chuva de balas vindo do 🚁. tiro de fuzil na garotada! meu deus, são crianças, só isso! o que é isso governador do rj? smj.  pic.twitter.com/0ugtxr1twk",[],['https://pbs.twimg.com/media/D6TT0u0WkAIG2Jq.jpg'],0.0,0.0,0.0,
4105,-3.0,"bem que o governador witzel avisou, do helicóptero 🚁, que iria acabar com a bagunça! tinha muita algazarra no pátio do colégio. tiro de fuzil na garotada! meu deus, são crianças, só isso!",[],[],0.0,0.0,0.0,
4106,-3.0,"é estranho deputada, como um governador ordena disparos a esmo de dentro de um helicóptero e acha isso normal, ainda mais sendo profissional do direito. tá tudo errado. quanto custa essa brincadeira de helicóptero? quanto custa cada tiro ao vento? gestão é coisa séria! parabéns!!",[],[],0.0,0.0,0.0,
4107,-3.0,pau no cu da onu que nunca fizeram nada pela segurança do rj  votamos no witzel pra dar tiro no helicóptero mesmo.  se fosse pra ficar do jeito que estava eu votava no paes.,[],[],0.0,1.0,0.0,
4108,-3.0,"e a deputada do psol denúncia o governador na onu e a oea pelo uso de tiros disparos de helicóptero pela polícia. deputados tem proteção, já a população está a mercê dos bandidos. até parece que ela não moro no rj e não vive nessa insegurança. palhaçada",[],[],0.0,0.0,0.0,
4109,-3.0,"porra do governador em cima do helicóptero mandando dar tiro pra cima da casinha de oração dos crentes em cima do monte, por que o povo elege uns caras desses ???",[],[],2.0,1.0,0.0,
4110,-3.0,que tipo de pessoa tem uma ideia destas? executar pessoas a tiro a bordo de um helicóptero!? no entanto está a acontecer no rio de janeiro.  https://twitter.com/ggreenwald/status/1126096698634272769 …,[],[],0.0,0.0,0.0,
4111,-3.0,"temos um governador de merda que acha que pode se utilizar do cargo pra subir em helicóptero e dar uma de rambo. deve ter sido desejo de infância desse infeliz, que acha que ir pra morro dar tiro de cima resolve problema social! nojo de vc @wilsonwitzel",[],[],0.0,0.0,0.0,
4112,-3.0,"no rj vai te indicar se afastar da área que vc gosta de morar por ser mais barato e desistir, pq tiro de helicóptero do governador em áreas periféricas.",[],[],0.0,1.0,0.0,
4113,-3.0,"infelizmente chegamos a esse ponto, sinalizar uma escola para não ser alvejada por tiros de um helicóptero, porém os tiros no interior da favela, dados por traficantes/polícia, são totalmente sem direção e o risco é maior dos que vem do alto.",[],[],0.0,0.0,0.0,
4114,-3.0,"vamos retuitar até chegar ao @wilsonwitzel para ele lembrar o que são escolas  “escola, não atire”: o apelo desesperado no complexo da maré  policiais soltaram rajadas de tiro de um helicóptero; o governador wilson witzel estava a bordo   https://www.cartacapital.com.br/educacao/escola-nao-atire-o-apelo-desesperado-no-complexo-da-mare-no-rio/ …",[],[],86.0,7.0,0.0,
4115,-3.0,boa oportunidade para o helicóptero da  ssp-rj  fazer um treino de tiro ao alvo.,[],[],0.0,0.0,0.0,
4116,-3.0,qualquer helicóptero receber tiro e não se depender ? você se esqueceu daquele helicóptero que caiu por causa de bandido e matou alguns policiais. você acha certo ninguém (policial) devolver o tiro?,[],[],0.0,0.0,0.0,
4117,-3.0,"pq ela mais que certa, o denunciou p onu pelas merdas que ele tá fazendo se dizendo ""querer acabar com a bandidagem"" mas dando tiro de helicóptero em horário de criança tá indo/vindo da escola pq eu já vi com meus próprios olhos e geral sabe q é verdade",[],[],0.0,1.0,0.0,
4118,-3.0,cadê o tiro na cabecinha? o ww não estava de helicóptero? oi foi só bravata?,[],[],0.0,0.0,0.0,
4119,-3.0,não existe mesmo. tiro de helicóptero é para atingir pretos e pobres.  https://twitter.com/guilhermeboulos/status/1126864519714750465 …,[],[],0.0,0.0,0.0,
4120,-3.0,conquistas d governador aqui d rj: gravar video no helicóptero d polícia dando tiro n local q não se tem certeza ser do trafico 👏👌,[],[],0.0,0.0,0.0,
4121,-3.0,"aviso é uma tentativa de proteger alunos e professores das constantes operações policiais. na última delas, o governador wilson witzel estava a bordo do helicóptero de onde a polícia soltou rajadas de tiros.  http://bit.ly/2py5dp1   http://bit.ly/2py5dp1 ",[],[],0.0,0.0,0.0,
4122,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://noticias.uol.com.br/cotidiano/ultimas-noticias/2019/05/10/grupo-mpf-uso-ilegal-helicopteros-disparos-rj.htm … via @uolnoticias @uol,[],[],0.0,0.0,0.0,
4123,-3.0,isso ai...chega lá e projeta seu vídeo de dentro do helicóptero dando tiro em preto pobre....vai ser sucesso total 👏🏽,[],[],0.0,0.0,0.0,
4124,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://noticias.uol.com.br/cotidiano/ultimas-noticias/2019/05/10/grupo-mpf-uso-ilegal-helicopteros-disparos-rj.htm … via @uolnoticias @uol,[],[],0.0,0.0,0.0,
4125,-3.0,"fato público e notório do governador @wilsonwitzel num helicóptero atirando a esmo sobre a periferia, crianças correndo nas ruas para não serem atingidas pelos tiros do tirano, gravíssimo! @oea_oficial @onubrasil @onubrasil #fascismobrasil",['#fascismobrasil'],[],0.0,0.0,0.0,
4126,-3.0,manda o governador morar na maré e ver o que é acordar com o helicóptero praticamente no teto da casa e dando rajadas. pede pra ele matricular os filhos dele em escolas que precisam interromper as aulas toda hora por conta de tiro.,[],[],0.0,1.0,0.0,
4127,-3.0,"tomará que próximo vôo do helicóptero do capeta cai no mar !!!!  esse filho de uma égua fica no céu dando tiro, dá uma deus agora. a política mais fácil é a de matar; vc vê essa desgraça defendendo educação, emprego?",[],[],0.0,0.0,0.0,
4128,-3.0,vai dar tiro de helicóptero quando?! fanfarrão... 🤭,[],[],0.0,0.0,0.0,
4129,-3.0,"senhor, os 80 tiros foram nesses 100 dias, o tiroteio no morro com helicóptero foram nesses 100 dias, a censura de jornal e certas propagandas do bb foram nesses 100 dias, o aumento da gasolina para 5 reais foram nesses 100 dias. não é hipocrisia, é realidade. não existe messias",[],[],0.0,1.0,0.0,
4130,-3.0,convida a onu e oea para dar uma voltinha se helicóptero com você dando tiro em tenda de evangélico. ou deixe eles passeando nas favelas vendo snipers atuando....vai lá,[],[],1.0,0.0,0.0,
4131,-3.0,enquanto isso o whitney witzel dentro do helicóptero dando tiro  https://twitter.com/marcelojgonca/status/1126446376584450048 …,[],[],0.0,0.0,0.0,
4132,-3.0,grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia do rj  https://uol.page.link/pe3wa ,[],[],0.0,0.0,0.0,
4133,-3.0,cúmulo do absurdo....um governador dentro de um helicóptero ajudando a dar tiros em supostos criminosos em terra...submetendo a população à riscos de morte....isso é assassinato.....,[],[],6.0,1.0,0.0,
4134,-3.0,"hoje tem um debate entre o governador do rio, wilson witzel (aquele que voou de helicóptero para dar tiros em favelas), e o governador do maranhão, flávio dino (aquele que constrói escolas e paga melhor salário de professores do brasil). a partir das 21:30 na globonews.",[],[],1.0,0.0,0.0,
4135,-3.0,só tomemos cuidado pra nao dar tiro pra cima e o gov do rio responder do helicóptero,[],[],0.0,1.0,0.0,
4136,-3.0,"como age a esquerdalha: post da deputada do psol sobre uma placa numa escola no rio, 1 dia após o governador estar num helicóptero que disparou uns tiros. mas a placa é de 2016.  pic.twitter.com/favuse9b9p",[],"['https://pbs.twimg.com/media/D6PPOxBW0AAo9ZF.png', 'https://pbs.twimg.com/media/D6PPTEYXoAEnDoU.jpg']",3.0,2.0,0.0,
